candidate_id,r0_um,N_turns,sides,W_um,S_um,left_bridge_um,right_bridge_um,fdl_path,skill_path,gds_path,s2p_path
LQ_N2p5_R69_W11p2_S15,69.0,2.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N2p5_R69_W11p2_S15.py,skill/LQ_N2p5_R69_W11p2_S15.il,gds/LQ_N2p5_R69_W11p2_S15.gds,s2p/LQ_N2p5_R69_W11p2_S15.s2p
LQ_N2p5_R69_W10p4_S15,69.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R69_W10p4_S15.py,skill/LQ_N2p5_R69_W10p4_S15.il,gds/LQ_N2p5_R69_W10p4_S15.gds,s2p/LQ_N2p5_R69_W10p4_S15.s2p
LQ_N2p5_R68_W11p2_S15,68.0,2.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N2p5_R68_W11p2_S15.py,skill/LQ_N2p5_R68_W11p2_S15.il,gds/LQ_N2p5_R68_W11p2_S15.gds,s2p/LQ_N2p5_R68_W11p2_S15.s2p
LQ_N2p5_R68_W10p4_S15,68.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R68_W10p4_S15.py,skill/LQ_N2p5_R68_W10p4_S15.il,gds/LQ_N2p5_R68_W10p4_S15.gds,s2p/LQ_N2p5_R68_W10p4_S15.s2p
LQ_N2p5_R67_W11p2_S15,67.0,2.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N2p5_R67_W11p2_S15.py,skill/LQ_N2p5_R67_W11p2_S15.il,gds/LQ_N2p5_R67_W11p2_S15.gds,s2p/LQ_N2p5_R67_W11p2_S15.s2p
LQ_N2p5_R70_W11p2_S14,70.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R70_W11p2_S14.py,skill/LQ_N2p5_R70_W11p2_S14.il,gds/LQ_N2p5_R70_W11p2_S14.gds,s2p/LQ_N2p5_R70_W11p2_S14.s2p
LQ_N2p5_R67_W10p4_S15,67.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R67_W10p4_S15.py,skill/LQ_N2p5_R67_W10p4_S15.il,gds/LQ_N2p5_R67_W10p4_S15.gds,s2p/LQ_N2p5_R67_W10p4_S15.s2p
LQ_N2p5_R71_W10p4_S14,71.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R71_W10p4_S14.py,skill/LQ_N2p5_R71_W10p4_S14.il,gds/LQ_N2p5_R71_W10p4_S14.gds,s2p/LQ_N2p5_R71_W10p4_S14.s2p
LQ_N2p5_R69_W11p2_S14,69.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R69_W11p2_S14.py,skill/LQ_N2p5_R69_W11p2_S14.il,gds/LQ_N2p5_R69_W11p2_S14.gds,s2p/LQ_N2p5_R69_W11p2_S14.s2p
LQ_N2p5_R66_W10p4_S15,66.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R66_W10p4_S15.py,skill/LQ_N2p5_R66_W10p4_S15.il,gds/LQ_N2p5_R66_W10p4_S15.gds,s2p/LQ_N2p5_R66_W10p4_S15.s2p
LQ_N2p5_R68_W11p2_S14,68.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R68_W11p2_S14.py,skill/LQ_N2p5_R68_W11p2_S14.il,gds/LQ_N2p5_R68_W11p2_S14.gds,s2p/LQ_N2p5_R68_W11p2_S14.s2p
LQ_N2p5_R65_W10p4_S15,65.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R65_W10p4_S15.py,skill/LQ_N2p5_R65_W10p4_S15.il,gds/LQ_N2p5_R65_W10p4_S15.gds,s2p/LQ_N2p5_R65_W10p4_S15.s2p
LQ_N2p5_R74_W9p6_S14,74.0,2.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N2p5_R74_W9p6_S14.py,skill/LQ_N2p5_R74_W9p6_S14.il,gds/LQ_N2p5_R74_W9p6_S14.gds,s2p/LQ_N2p5_R74_W9p6_S14.s2p
LQ_N2p5_R69_W10p4_S14,69.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R69_W10p4_S14.py,skill/LQ_N2p5_R69_W10p4_S14.il,gds/LQ_N2p5_R69_W10p4_S14.gds,s2p/LQ_N2p5_R69_W10p4_S14.s2p
LQ_N2p5_R71_W9p6_S12,71.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R71_W9p6_S12.py,skill/LQ_N2p5_R71_W9p6_S12.il,gds/LQ_N2p5_R71_W9p6_S12.gds,s2p/LQ_N2p5_R71_W9p6_S12.s2p
LQ_N2p5_R67_W11p2_S14,67.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R67_W11p2_S14.py,skill/LQ_N2p5_R67_W11p2_S14.il,gds/LQ_N2p5_R67_W11p2_S14.gds,s2p/LQ_N2p5_R67_W11p2_S14.s2p
LQ_N2p5_R73_W9p6_S14,73.0,2.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N2p5_R73_W9p6_S14.py,skill/LQ_N2p5_R73_W9p6_S14.il,gds/LQ_N2p5_R73_W9p6_S14.gds,s2p/LQ_N2p5_R73_W9p6_S14.s2p
LQ_N2p5_R66_W11p2_S14,66.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R66_W11p2_S14.py,skill/LQ_N2p5_R66_W11p2_S14.il,gds/LQ_N2p5_R66_W11p2_S14.gds,s2p/LQ_N2p5_R66_W11p2_S14.s2p
LQ_N2p5_R72_W9p6_S14,72.0,2.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N2p5_R72_W9p6_S14.py,skill/LQ_N2p5_R72_W9p6_S14.il,gds/LQ_N2p5_R72_W9p6_S14.gds,s2p/LQ_N2p5_R72_W9p6_S14.s2p
LQ_N2p5_R67_W10p4_S14,67.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R67_W10p4_S14.py,skill/LQ_N2p5_R67_W10p4_S14.il,gds/LQ_N2p5_R67_W10p4_S14.gds,s2p/LQ_N2p5_R67_W10p4_S14.s2p
LQ_N2p5_R69_W9p6_S12,69.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R69_W9p6_S12.py,skill/LQ_N2p5_R69_W9p6_S12.il,gds/LQ_N2p5_R69_W9p6_S12.gds,s2p/LQ_N2p5_R69_W9p6_S12.s2p
LQ_N2p5_R65_W11p2_S14,65.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R65_W11p2_S14.py,skill/LQ_N2p5_R65_W11p2_S14.il,gds/LQ_N2p5_R65_W11p2_S14.gds,s2p/LQ_N2p5_R65_W11p2_S14.s2p
LQ_N2p5_R71_W9p6_S14,71.0,2.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N2p5_R71_W9p6_S14.py,skill/LQ_N2p5_R71_W9p6_S14.il,gds/LQ_N2p5_R71_W9p6_S14.gds,s2p/LQ_N2p5_R71_W9p6_S14.s2p
LQ_N2p5_R64_W11p2_S14,64.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R64_W11p2_S14.py,skill/LQ_N2p5_R64_W11p2_S14.il,gds/LQ_N2p5_R64_W11p2_S14.gds,s2p/LQ_N2p5_R64_W11p2_S14.s2p
LQ_N2p5_R70_W9p6_S14,70.0,2.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N2p5_R70_W9p6_S14.py,skill/LQ_N2p5_R70_W9p6_S14.il,gds/LQ_N2p5_R70_W9p6_S14.gds,s2p/LQ_N2p5_R70_W9p6_S14.s2p
LQ_N2p5_R65_W10p4_S14,65.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R65_W10p4_S14.py,skill/LQ_N2p5_R65_W10p4_S14.il,gds/LQ_N2p5_R65_W10p4_S14.gds,s2p/LQ_N2p5_R65_W10p4_S14.s2p
LQ_N2p5_R67_W9p6_S12,67.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R67_W9p6_S12.py,skill/LQ_N2p5_R67_W9p6_S12.il,gds/LQ_N2p5_R67_W9p6_S12.gds,s2p/LQ_N2p5_R67_W9p6_S12.s2p
LQ_N2p5_R63_W11p2_S14,63.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R63_W11p2_S14.py,skill/LQ_N2p5_R63_W11p2_S14.il,gds/LQ_N2p5_R63_W11p2_S14.gds,s2p/LQ_N2p5_R63_W11p2_S14.s2p
LQ_N2p5_R96_W11p2_S16,96.0,2.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N2p5_R96_W11p2_S16.py,skill/LQ_N2p5_R96_W11p2_S16.il,gds/LQ_N2p5_R96_W11p2_S16.gds,s2p/LQ_N2p5_R96_W11p2_S16.s2p
LQ_N2p5_R95_W11p2_S16,95.0,2.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N2p5_R95_W11p2_S16.py,skill/LQ_N2p5_R95_W11p2_S16.il,gds/LQ_N2p5_R95_W11p2_S16.gds,s2p/LQ_N2p5_R95_W11p2_S16.s2p
LQ_N2p5_R94_W11p2_S16,94.0,2.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N2p5_R94_W11p2_S16.py,skill/LQ_N2p5_R94_W11p2_S16.il,gds/LQ_N2p5_R94_W11p2_S16.gds,s2p/LQ_N2p5_R94_W11p2_S16.s2p
LQ_N2p5_R96_W12_S16,96.0,2.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N2p5_R96_W12_S16.py,skill/LQ_N2p5_R96_W12_S16.il,gds/LQ_N2p5_R96_W12_S16.gds,s2p/LQ_N2p5_R96_W12_S16.s2p
LQ_N2p5_R93_W11p2_S16,93.0,2.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N2p5_R93_W11p2_S16.py,skill/LQ_N2p5_R93_W11p2_S16.il,gds/LQ_N2p5_R93_W11p2_S16.gds,s2p/LQ_N2p5_R93_W11p2_S16.s2p
LQ_N2p5_R95_W12_S16,95.0,2.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N2p5_R95_W12_S16.py,skill/LQ_N2p5_R95_W12_S16.il,gds/LQ_N2p5_R95_W12_S16.gds,s2p/LQ_N2p5_R95_W12_S16.s2p
LQ_N2p5_R92_W11p2_S16,92.0,2.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N2p5_R92_W11p2_S16.py,skill/LQ_N2p5_R92_W11p2_S16.il,gds/LQ_N2p5_R92_W11p2_S16.gds,s2p/LQ_N2p5_R92_W11p2_S16.s2p
LQ_N2p5_R94_W12_S16,94.0,2.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N2p5_R94_W12_S16.py,skill/LQ_N2p5_R94_W12_S16.il,gds/LQ_N2p5_R94_W12_S16.gds,s2p/LQ_N2p5_R94_W12_S16.s2p
LQ_N2p5_R91_W11p2_S16,91.0,2.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N2p5_R91_W11p2_S16.py,skill/LQ_N2p5_R91_W11p2_S16.il,gds/LQ_N2p5_R91_W11p2_S16.gds,s2p/LQ_N2p5_R91_W11p2_S16.s2p
LQ_N2p5_R93_W12_S16,93.0,2.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N2p5_R93_W12_S16.py,skill/LQ_N2p5_R93_W12_S16.il,gds/LQ_N2p5_R93_W12_S16.gds,s2p/LQ_N2p5_R93_W12_S16.s2p
LQ_N2p5_R90_W11p2_S16,90.0,2.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N2p5_R90_W11p2_S16.py,skill/LQ_N2p5_R90_W11p2_S16.il,gds/LQ_N2p5_R90_W11p2_S16.gds,s2p/LQ_N2p5_R90_W11p2_S16.s2p
LQ_N2p5_R92_W12_S16,92.0,2.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N2p5_R92_W12_S16.py,skill/LQ_N2p5_R92_W12_S16.il,gds/LQ_N2p5_R92_W12_S16.gds,s2p/LQ_N2p5_R92_W12_S16.s2p
LQ_N2p5_R89_W11p2_S16,89.0,2.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N2p5_R89_W11p2_S16.py,skill/LQ_N2p5_R89_W11p2_S16.il,gds/LQ_N2p5_R89_W11p2_S16.gds,s2p/LQ_N2p5_R89_W11p2_S16.s2p
LQ_N2p5_R96_W11p2_S15,96.0,2.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N2p5_R96_W11p2_S15.py,skill/LQ_N2p5_R96_W11p2_S15.il,gds/LQ_N2p5_R96_W11p2_S15.gds,s2p/LQ_N2p5_R96_W11p2_S15.s2p
LQ_N2p5_R91_W12_S16,91.0,2.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N2p5_R91_W12_S16.py,skill/LQ_N2p5_R91_W12_S16.il,gds/LQ_N2p5_R91_W12_S16.gds,s2p/LQ_N2p5_R91_W12_S16.s2p
LQ_N2p5_R95_W11p2_S15,95.0,2.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N2p5_R95_W11p2_S15.py,skill/LQ_N2p5_R95_W11p2_S15.il,gds/LQ_N2p5_R95_W11p2_S15.gds,s2p/LQ_N2p5_R95_W11p2_S15.s2p
LQ_N2p5_R94_W11p2_S15,94.0,2.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N2p5_R94_W11p2_S15.py,skill/LQ_N2p5_R94_W11p2_S15.il,gds/LQ_N2p5_R94_W11p2_S15.gds,s2p/LQ_N2p5_R94_W11p2_S15.s2p
LQ_N2p5_R93_W11p2_S15,93.0,2.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N2p5_R93_W11p2_S15.py,skill/LQ_N2p5_R93_W11p2_S15.il,gds/LQ_N2p5_R93_W11p2_S15.gds,s2p/LQ_N2p5_R93_W11p2_S15.s2p
LQ_N2p5_R92_W11p2_S15,92.0,2.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N2p5_R92_W11p2_S15.py,skill/LQ_N2p5_R92_W11p2_S15.il,gds/LQ_N2p5_R92_W11p2_S15.gds,s2p/LQ_N2p5_R92_W11p2_S15.s2p
LQ_N2p5_R92_W10p4_S15,92.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R92_W10p4_S15.py,skill/LQ_N2p5_R92_W10p4_S15.il,gds/LQ_N2p5_R92_W10p4_S15.gds,s2p/LQ_N2p5_R92_W10p4_S15.s2p
LQ_N2p5_R91_W11p2_S15,91.0,2.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N2p5_R91_W11p2_S15.py,skill/LQ_N2p5_R91_W11p2_S15.il,gds/LQ_N2p5_R91_W11p2_S15.gds,s2p/LQ_N2p5_R91_W11p2_S15.s2p
LQ_N2p5_R91_W10p4_S15,91.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R91_W10p4_S15.py,skill/LQ_N2p5_R91_W10p4_S15.il,gds/LQ_N2p5_R91_W10p4_S15.gds,s2p/LQ_N2p5_R91_W10p4_S15.s2p
LQ_N2p5_R90_W11p2_S15,90.0,2.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N2p5_R90_W11p2_S15.py,skill/LQ_N2p5_R90_W11p2_S15.il,gds/LQ_N2p5_R90_W11p2_S15.gds,s2p/LQ_N2p5_R90_W11p2_S15.s2p
LQ_N2p5_R90_W10p4_S15,90.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R90_W10p4_S15.py,skill/LQ_N2p5_R90_W10p4_S15.il,gds/LQ_N2p5_R90_W10p4_S15.gds,s2p/LQ_N2p5_R90_W10p4_S15.s2p
LQ_N2p5_R89_W11p2_S15,89.0,2.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N2p5_R89_W11p2_S15.py,skill/LQ_N2p5_R89_W11p2_S15.il,gds/LQ_N2p5_R89_W11p2_S15.gds,s2p/LQ_N2p5_R89_W11p2_S15.s2p
LQ_N2p5_R89_W10p4_S15,89.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R89_W10p4_S15.py,skill/LQ_N2p5_R89_W10p4_S15.il,gds/LQ_N2p5_R89_W10p4_S15.gds,s2p/LQ_N2p5_R89_W10p4_S15.s2p
LQ_N2p5_R88_W10p4_S15,88.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R88_W10p4_S15.py,skill/LQ_N2p5_R88_W10p4_S15.il,gds/LQ_N2p5_R88_W10p4_S15.gds,s2p/LQ_N2p5_R88_W10p4_S15.s2p
LQ_N2p5_R90_W11p2_S14,90.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R90_W11p2_S14.py,skill/LQ_N2p5_R90_W11p2_S14.il,gds/LQ_N2p5_R90_W11p2_S14.gds,s2p/LQ_N2p5_R90_W11p2_S14.s2p
LQ_N2p5_R87_W10p4_S15,87.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R87_W10p4_S15.py,skill/LQ_N2p5_R87_W10p4_S15.il,gds/LQ_N2p5_R87_W10p4_S15.gds,s2p/LQ_N2p5_R87_W10p4_S15.s2p
LQ_N2p5_R89_W11p2_S14,89.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R89_W11p2_S14.py,skill/LQ_N2p5_R89_W11p2_S14.il,gds/LQ_N2p5_R89_W11p2_S14.gds,s2p/LQ_N2p5_R89_W11p2_S14.s2p
LQ_N2p5_R86_W10p4_S15,86.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R86_W10p4_S15.py,skill/LQ_N2p5_R86_W10p4_S15.il,gds/LQ_N2p5_R86_W10p4_S15.gds,s2p/LQ_N2p5_R86_W10p4_S15.s2p
LQ_N2p5_R88_W11p2_S14,88.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R88_W11p2_S14.py,skill/LQ_N2p5_R88_W11p2_S14.il,gds/LQ_N2p5_R88_W11p2_S14.gds,s2p/LQ_N2p5_R88_W11p2_S14.s2p
LQ_N2p5_R85_W10p4_S15,85.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R85_W10p4_S15.py,skill/LQ_N2p5_R85_W10p4_S15.il,gds/LQ_N2p5_R85_W10p4_S15.gds,s2p/LQ_N2p5_R85_W10p4_S15.s2p
LQ_N2p5_R87_W11p2_S14,87.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R87_W11p2_S14.py,skill/LQ_N2p5_R87_W11p2_S14.il,gds/LQ_N2p5_R87_W11p2_S14.gds,s2p/LQ_N2p5_R87_W11p2_S14.s2p
LQ_N2p5_R88_W10p4_S14,88.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R88_W10p4_S14.py,skill/LQ_N2p5_R88_W10p4_S14.il,gds/LQ_N2p5_R88_W10p4_S14.gds,s2p/LQ_N2p5_R88_W10p4_S14.s2p
LQ_N2p5_R84_W10p4_S12,84.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R84_W10p4_S12.py,skill/LQ_N2p5_R84_W10p4_S12.il,gds/LQ_N2p5_R84_W10p4_S12.gds,s2p/LQ_N2p5_R84_W10p4_S12.s2p
LQ_N2p5_R86_W11p2_S14,86.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R86_W11p2_S14.py,skill/LQ_N2p5_R86_W11p2_S14.il,gds/LQ_N2p5_R86_W11p2_S14.gds,s2p/LQ_N2p5_R86_W11p2_S14.s2p
LQ_N2p5_R87_W10p4_S14,87.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R87_W10p4_S14.py,skill/LQ_N2p5_R87_W10p4_S14.il,gds/LQ_N2p5_R87_W10p4_S14.gds,s2p/LQ_N2p5_R87_W10p4_S14.s2p
LQ_N2p5_R83_W10p4_S12,83.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R83_W10p4_S12.py,skill/LQ_N2p5_R83_W10p4_S12.il,gds/LQ_N2p5_R83_W10p4_S12.gds,s2p/LQ_N2p5_R83_W10p4_S12.s2p
LQ_N2p5_R85_W11p2_S14,85.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R85_W11p2_S14.py,skill/LQ_N2p5_R85_W11p2_S14.il,gds/LQ_N2p5_R85_W11p2_S14.gds,s2p/LQ_N2p5_R85_W11p2_S14.s2p
LQ_N2p5_R86_W10p4_S14,86.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R86_W10p4_S14.py,skill/LQ_N2p5_R86_W10p4_S14.il,gds/LQ_N2p5_R86_W10p4_S14.gds,s2p/LQ_N2p5_R86_W10p4_S14.s2p
LQ_N2p5_R82_W10p4_S12,82.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R82_W10p4_S12.py,skill/LQ_N2p5_R82_W10p4_S12.il,gds/LQ_N2p5_R82_W10p4_S12.gds,s2p/LQ_N2p5_R82_W10p4_S12.s2p
LQ_N2p5_R88_W9p6_S12,88.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R88_W9p6_S12.py,skill/LQ_N2p5_R88_W9p6_S12.il,gds/LQ_N2p5_R88_W9p6_S12.gds,s2p/LQ_N2p5_R88_W9p6_S12.s2p
LQ_N2p5_R84_W11p2_S14,84.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R84_W11p2_S14.py,skill/LQ_N2p5_R84_W11p2_S14.il,gds/LQ_N2p5_R84_W11p2_S14.gds,s2p/LQ_N2p5_R84_W11p2_S14.s2p
LQ_N2p5_R85_W10p4_S14,85.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R85_W10p4_S14.py,skill/LQ_N2p5_R85_W10p4_S14.il,gds/LQ_N2p5_R85_W10p4_S14.gds,s2p/LQ_N2p5_R85_W10p4_S14.s2p
LQ_N2p5_R81_W10p4_S12,81.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R81_W10p4_S12.py,skill/LQ_N2p5_R81_W10p4_S12.il,gds/LQ_N2p5_R81_W10p4_S12.gds,s2p/LQ_N2p5_R81_W10p4_S12.s2p
LQ_N2p5_R87_W9p6_S12,87.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R87_W9p6_S12.py,skill/LQ_N2p5_R87_W9p6_S12.il,gds/LQ_N2p5_R87_W9p6_S12.gds,s2p/LQ_N2p5_R87_W9p6_S12.s2p
LQ_N2p5_R83_W11p2_S14,83.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R83_W11p2_S14.py,skill/LQ_N2p5_R83_W11p2_S14.il,gds/LQ_N2p5_R83_W11p2_S14.gds,s2p/LQ_N2p5_R83_W11p2_S14.s2p
LQ_N2p5_R84_W10p4_S14,84.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R84_W10p4_S14.py,skill/LQ_N2p5_R84_W10p4_S14.il,gds/LQ_N2p5_R84_W10p4_S14.gds,s2p/LQ_N2p5_R84_W10p4_S14.s2p
LQ_N2p5_R80_W10p4_S12,80.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R80_W10p4_S12.py,skill/LQ_N2p5_R80_W10p4_S12.il,gds/LQ_N2p5_R80_W10p4_S12.gds,s2p/LQ_N2p5_R80_W10p4_S12.s2p
LQ_N2p5_R86_W9p6_S12,86.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R86_W9p6_S12.py,skill/LQ_N2p5_R86_W9p6_S12.il,gds/LQ_N2p5_R86_W9p6_S12.gds,s2p/LQ_N2p5_R86_W9p6_S12.s2p
LQ_N2p5_R83_W10p4_S14,83.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R83_W10p4_S14.py,skill/LQ_N2p5_R83_W10p4_S14.il,gds/LQ_N2p5_R83_W10p4_S14.gds,s2p/LQ_N2p5_R83_W10p4_S14.s2p
LQ_N2p5_R79_W10p4_S12,79.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R79_W10p4_S12.py,skill/LQ_N2p5_R79_W10p4_S12.il,gds/LQ_N2p5_R79_W10p4_S12.gds,s2p/LQ_N2p5_R79_W10p4_S12.s2p
LQ_N2p5_R85_W9p6_S12,85.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R85_W9p6_S12.py,skill/LQ_N2p5_R85_W9p6_S12.il,gds/LQ_N2p5_R85_W9p6_S12.gds,s2p/LQ_N2p5_R85_W9p6_S12.s2p
LQ_N2p5_R49_W12_S18,49.0,2.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N2p5_R49_W12_S18.py,skill/LQ_N2p5_R49_W12_S18.il,gds/LQ_N2p5_R49_W12_S18.gds,s2p/LQ_N2p5_R49_W12_S18.s2p
LQ_N2p5_R87_W9p6_S14,87.0,2.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N2p5_R87_W9p6_S14.py,skill/LQ_N2p5_R87_W9p6_S14.il,gds/LQ_N2p5_R87_W9p6_S14.gds,s2p/LQ_N2p5_R87_W9p6_S14.s2p
LQ_N2p5_R82_W10p4_S14,82.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R82_W10p4_S14.py,skill/LQ_N2p5_R82_W10p4_S14.il,gds/LQ_N2p5_R82_W10p4_S14.gds,s2p/LQ_N2p5_R82_W10p4_S14.s2p
LQ_N2p5_R78_W10p4_S12,78.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R78_W10p4_S12.py,skill/LQ_N2p5_R78_W10p4_S12.il,gds/LQ_N2p5_R78_W10p4_S12.gds,s2p/LQ_N2p5_R78_W10p4_S12.s2p
LQ_N2p5_R84_W9p6_S12,84.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R84_W9p6_S12.py,skill/LQ_N2p5_R84_W9p6_S12.il,gds/LQ_N2p5_R84_W9p6_S12.gds,s2p/LQ_N2p5_R84_W9p6_S12.s2p
LQ_N2p5_R48_W12_S18,48.0,2.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N2p5_R48_W12_S18.py,skill/LQ_N2p5_R48_W12_S18.il,gds/LQ_N2p5_R48_W12_S18.gds,s2p/LQ_N2p5_R48_W12_S18.s2p
LQ_N2p5_R96_W10p4_S15,96.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R96_W10p4_S15.py,skill/LQ_N2p5_R96_W10p4_S15.il,gds/LQ_N2p5_R96_W10p4_S15.gds,s2p/LQ_N2p5_R96_W10p4_S15.s2p
LQ_N2p5_R96_W10p4_S12,96.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R96_W10p4_S12.py,skill/LQ_N2p5_R96_W10p4_S12.il,gds/LQ_N2p5_R96_W10p4_S12.gds,s2p/LQ_N2p5_R96_W10p4_S12.s2p
LQ_N2p5_R95_W10p4_S15,95.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R95_W10p4_S15.py,skill/LQ_N2p5_R95_W10p4_S15.il,gds/LQ_N2p5_R95_W10p4_S15.gds,s2p/LQ_N2p5_R95_W10p4_S15.s2p
LQ_N2p5_R95_W10p4_S12,95.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R95_W10p4_S12.py,skill/LQ_N2p5_R95_W10p4_S12.il,gds/LQ_N2p5_R95_W10p4_S12.gds,s2p/LQ_N2p5_R95_W10p4_S12.s2p
